OffspringNUM;Sexo;Morph;nacimiento;year;Nido;Ring;location_1;location_9sites;location_3sites;location_4sites;age;breeding;success;SEX01;MORPH01;prod;prodBIRTHyr;wind;windBIRTHyr;ala;X9ala;Cola;Tarso;Peso;Moscas;edad_dias;layingJULIANnest;Dist;avgAGE;deltaAGE;Metal
1;M;B;2017;2020;ER-14-20;RoJA;ER;ER;rapalobos;rapalobos;3;SI;1;1;0;1.83;2.12;-1.075666206;-3.232740274;207;128;91;37.55;460;2;32.26;20;3405.52;4.5;-1.5;EF_7u4GUt4F
1;M;B;2017;2021;ER-11-21;RJA;ER;ER;rapalobos;rapalobos;4;SI;1;1;0;1.05;2.12;-0.074727389;-3.232740274;207;128;91;37.55;460;2;32.26;20;3405.52;4.5;-0.5;EF_7u4GUt4F
2;M;B;2017;2022;ER-28-22;RJA;ER;ER;rapalobos;rapalobos;5;SI;1;1;0;1.17;2.12;0.251126434;-3.232740274;207;128;91;37.55;460;2;32.26;20;3405.52;4.5;0.5;EF_7u4GUt4F
2;M;B;2017;2023;ER-10-23;RJA;ER;ER;rapalobos;rapalobos;6;SI;1;1;0;NA;2.12;NA;-3.232740274;207;128;91;37.55;460;2;32.26;20;3405.52;4.5;1.5;EF_7u4GUt4F
1;M;B;2017;2021;EFS-4-21;RJC;EFS;EFS;cald;caldEX;4;SI;1;1;0;1.05;2.12;-0.074727389;-3.232740274;194;118;91.5;36.11;400;5;30.15;22;266.79;5;-1;EF_4bS2MDcm
0;M;B;2017;2022;EFS-5-22;RJC;EFS;EFS;rapalobos;rapalobos;5;NO;0;1;0;1.17;2.12;0.251126434;-3.232740274;194;118;91.5;36.11;400;5;30.15;22;266.79;5;0;EF_4bS2MDcm
1;M;B;2017;2023;EFS-6-23;RJC;EFS;EFS;cald;caldEX;6;SI;1;1;0;NA;2.12;NA;-3.232740274;194;118;91.5;36.11;400;5;30.15;22;266.79;5;1;EF_4bS2MDcm
1;H;B;2017;2023;EL-3-23;RJN;EL;EL;rapalobos;rapalobos;6;SI;1;0;0;NA;2.12;NA;-3.232740274;155;80;51;35.12;360;6;23.81;30;211.44;6;0;EF_pLBShzgM
1;M;B;2017;2019;EN-26-19;RJT;EN;EN;norte;norte;2;SI;1;1;0;1.98;2.12;-1.910949707;-3.232740274;149;73;53;35.13;335;0;22.85;31;2046.5;4.25;-2.25;EF_J3p63wwb
1;M;B;2017;2021;EN-36-21;RJT;EN;EN;norte;norte;4;SI;1;1;0;1.05;2.12;-0.074727389;-3.232740274;149;73;53;35.13;335;0;22.85;31;2046.5;4.25;-0.25;EF_J3p63wwb
2;M;B;2017;2022;EN-37-22;RJT;EN;EN;norte;norte;5;SI;1;1;0;1.17;2.12;0.251126434;-3.232740274;149;73;53;35.13;335;0;22.85;31;2046.5;4.25;0.75;EF_J3p63wwb
2;M;B;2017;2023;EN-2-23;RJT;EN;EN;norte;norte;6;SI;1;1;0;NA;2.12;NA;-3.232740274;149;73;53;35.13;335;0;22.85;31;2046.5;4.25;1.75;EF_J3p63wwb
2;H;B;2017;2020;EL-5-20;RJW;EL;EL;rapalobos;norte;3;SI;1;0;0;1.83;2.12;-1.075666206;-3.232740274;148;70;47;36.46;440;1;22.68;32;2375.58;4.5;-1.5;EF_VvpjhU9w
2;H;B;2017;2021;EL-3-21;RoJW;EL;EL;rapalobos;norte;4;SI;1;0;0;1.05;2.12;-0.074727389;-3.232740274;148;70;47;36.46;440;1;22.68;32;2375.58;4.5;-0.5;EF_VvpjhU9w
0;H;B;2017;2022;EL-4-22;RJW;EL;EL;rapalobos;norte;5;NO;0;0;0;1.17;2.12;0.251126434;-3.232740274;148;70;47;36.46;440;1;22.68;32;2375.58;4.5;0.5;EF_VvpjhU9w
0;H;B;2017;2023;EL-4-23;RJW;EL;EL;rapalobos;norte;6;NO;0;0;0;NA;2.12;NA;-3.232740274;148;70;47;36.46;440;1;22.68;32;2375.58;4.5;1.5;EF_VvpjhU9w
1;H;B;2017;2020;EN-11-20;RoLC;EN;EN;norte;norte;3;SI;1;0;0;1.83;2.12;-1.075666206;-3.232740274;175;96;70;35.49;440;0;27.62;26;2184.05;4.5;-1.5;EF_Lmy6Kypw
1;H;B;2017;2021;EN-1-21;RLC;EN;EN;norte;norte;4;SI;1;0;0;1.05;2.12;-0.074727389;-3.232740274;175;96;70;35.49;440;0;27.62;26;2184.05;4.5;-0.5;EF_Lmy6Kypw
0;H;B;2017;2022;EN-8-22;RLC;EN;EN;norte;norte;5;NO;0;0;0;1.17;2.12;0.251126434;-3.232740274;175;96;70;35.49;440;0;27.62;26;2184.05;4.5;0.5;EF_Lmy6Kypw
1;H;B;2017;2023;EN-19-23;RLC;EN;EN;norte;norte;6;SI;1;0;0;NA;2.12;NA;-3.232740274;175;96;70;35.49;440;0;27.62;26;2184.05;4.5;1.5;EF_Lmy6Kypw
1;H;B;2017;2019;ECE-16-19;RLH;ECE;ECE;cald;norte;2;SI;1;0;0;1.98;2.12;-1.910949707;-3.232740274;214;133;97.5;35.39;525;4;33.39285714;21;NA;2;0;EF_jAhs957u
0;H;B;2017;2021;EFS-3-21;RLV;EFS;EFS;rapalobos;norte;4;NO;0;0;0;1.05;2.12;-0.074727389;-3.232740274;196;113;87;34.09;490;6;30.47077922;26;NA;5;-1;EF_8dyiaH6E
3;H;B;2017;2023;EFS-4-23;RLV;EFS;EFS;cald;norte;6;SI;1;0;0;NA;2.12;NA;-3.232740274;196;113;87;34.09;490;6;30.47077922;26;NA;5;1;EF_8dyiaH6E
3;M;B;2018;2020;EN-20-20;RoNP;EN;EN;norte;norte;2;SI;1;1;0;1.83;1.53;-1.075666206;-1.85072484;166;100;78;36.28;330;3;26;12;490.82;3.5;-1.5;EF_67d7mKpc
2;M;B;2018;2021;EN-20-21;RNP;EN;EN;norte;norte;3;SI;1;1;0;1.05;1.53;-0.074727389;-1.85072484;166;100;78;36.28;330;3;26;12;490.82;3.5;-0.5;EF_67d7mKpc
3;M;B;2018;2022;EN-26-22;RNP;EN;EN;norte;norte;4;SI;1;1;0;1.17;1.53;0.251126434;-1.85072484;166;100;78;36.28;330;3;26;12;490.82;3.5;0.5;EF_67d7mKpc
1;M;B;2018;2023;EN-9-23;RNP;EN;EN;norte;norte;5;SI;1;1;0;NA;1.53;NA;-1.85072484;166;100;78;36.28;330;3;26;12;490.82;3.5;1.5;EF_67d7mKpc
1;H;B;2018;2021;EA-1-21;RP5;EA;EA;rapalobos;norte;3;SI;1;0;0;1.05;1.53;-0.074727389;-1.85072484;144;77;53;37.1;350;17;22;21;814.04;4;-1;EF_VfM5hNGg
2;H;B;2018;2022;EL-2-22;RP5;EL;EL;rapalobos;norte;4;SI;1;0;0;1.17;1.53;0.251126434;-1.85072484;144;77;53;37.1;350;17;22;21;814.04;4;0;EF_VfM5hNGg
0;H;B;2018;2023;EL-2-23;RP5;EL;EL;rapalobos;norte;5;NO;0;0;0;NA;1.53;NA;-1.85072484;144;77;53;37.1;350;17;22;21;814.04;4;1;EF_VfM5hNGg
0;H;B;2018;2022;ECE-8-22;RP7;ECE;ECE;cald;norte;4;NO;0;0;0;1.17;1.53;0.251126434;-1.85072484;161;86;61;36.89;485;6;25;20;NA;4;0;EF_mUo9RZbw
1;M;B;2018;2022;EVM-2-22;RP8;EVM;EVM;cald;norte;4;SI;1;1;0;1.17;1.53;0.251126434;-1.85072484;141;84;63;35.37;390;3;22;20;690.43;4;0;EF_TZtG5h27
1;H;B;2018;2020;EN-33-20;RoPR;EN;EN;norte;norte;2;SI;1;0;0;1.83;1.53;-1.075666206;-1.85072484;179;106;82;38.25;410;3;28;15;1441.66;2;0;EF_Yb6VFV7F
0;H;B;2018;2021;ER-23-21;RR0;ER;ER;rapalobos;norte;3;NO;0;0;0;1.05;1.53;-0.074727389;-1.85072484;171;95;77;34.86;450;9;26;21;2507.63;3;0;EF_YxU6ztvf
2;H;N;2018;2023;ECE-5-23;RR6;ECE;ECE;cald;norte;5;SI;1;0;1;NA;1.53;NA;-1.85072484;138;66;45;34.26;375;6;21;26;666.85;5;0;EF_djGtXZg2
1;M;B;2018;2022;ECI-8-22;RRJ;ECI;ECI;cald;norte;4;SI;1;1;0;1.17;1.53;0.251126434;-1.85072484;191;120;95;35.35;415;8;30;19;193.35;4;0;EF_PUv5qba5
2;H;B;2018;2022;EN-9-22;RRP;EN;EN;norte;norte;4;SI;1;0;0;1.17;1.53;0.251126434;-1.85072484;163;89;64;37.57;465;1;25;25;1765.59;4.5;-0.5;EF_aw25c7a3
1;H;B;2018;2023;EN-25-23;RRP;EN;EN;norte;norte;5;SI;1;0;0;NA;1.53;NA;-1.85072484;163;89;64;37.57;465;1;25;25;1765.59;4.5;0.5;EF_aw25c7a3
0;M;B;2018;2021;ER-23-21;RRT;ER;ER;rapalobos;norte;3;NO;0;1;0;1.05;1.53;-0.074727389;-1.85072484;145;80;56;36.02;405;3;22;28;27.86;4;-1;EF_JBSB9AAn
1;M;B;2018;2022;ER-13-22;RRT;ER;ER;rapalobos;norte;4;SI;1;1;0;1.17;1.53;0.251126434;-1.85072484;145;80;56;36.02;405;3;22;28;27.86;4;0;EF_JBSB9AAn
1;M;B;2018;2023;ER-17-23;RRT;ER;ER;rapalobos;norte;5;SI;1;1;0;NA;1.53;NA;-1.85072484;145;80;56;36.02;405;3;22;28;27.86;4;1;EF_JBSB9AAn
0;H;B;2018;2020;EN-5-20;RRU;EN;EN;norte;norte;2;NO;0;0;0;1.83;1.53;-1.075666206;-1.85072484;170;94;62;37.1;415;1;26;24;2344.31;3.333333333;-1.333333333;EF_dr3uUMSf
2;H;B;2018;2021;EN-4-21;RRU;EN;EN;norte;norte;3;SI;1;0;0;1.05;1.53;-0.074727389;-1.85072484;170;94;62;37.1;415;1;26;24;2344.31;3.333333333;-0.333333333;EF_dr3uUMSf
2;H;B;2018;2023;EN-26-23;RRU;EN;EN;norte;norte;5;SI;1;0;0;NA;1.53;NA;-1.85072484;170;94;62;37.1;415;1;26;24;2344.31;3.333333333;1.666666667;EF_dr3uUMSf
0;M;N;2018;2021;EN-6-21;RUC;EN;EN;norte;norte;3;NO;0;1;1;1.05;1.53;-0.074727389;-1.85072484;189;107;85;36.41;395;4;29;23;454.21;3;0;EF_kmjKsHvi
0;M;N;2018;2021;ER-18-21;RUH;ER;ER;rapalobos;norte;3;NO;0;1;1;1.05;1.53;-0.074727389;-1.85072484;164;79;59;37.8;405;1;25;28;96.95;4;-1;EF_zVRyq4Nn
2;M;N;2018;2022;ER-16-22;RUH;ER;ER;rapalobos;norte;4;SI;1;1;1;1.17;1.53;0.251126434;-1.85072484;164;79;59;37.8;405;1;25;28;96.95;4;0;EF_zVRyq4Nn
0;M;N;2018;2023;ER-18-23;RUH;ER;ER;rapalobos;norte;5;NO;0;1;1;NA;1.53;NA;-1.85072484;164;79;59;37.8;405;1;25;28;96.95;4;1;EF_zVRyq4Nn
1;H;B;2018;2021;ECE-15-21;RUJ;ECE;ECE;cald;norte;3;SI;1;0;0;1.05;1.53;-0.074727389;-1.85072484;163;72;52;36.29;385;1;25;28;3564.85;4;-1;EF_cxDfot6X
0;H;B;2018;2022;ECE-6-22;RUJ;ECE;ECE;cald;norte;4;NO;0;0;0;1.17;1.53;0.251126434;-1.85072484;163;72;52;36.29;385;1;25;28;3564.85;4;0;EF_cxDfot6X
1;H;B;2018;2023;ECE-4-23;RUJ;ECE;ECE;cald;norte;5;SI;1;0;0;NA;1.53;NA;-1.85072484;163;72;52;36.29;385;1;25;28;3564.85;4;1;EF_cxDfot6X
0;M;B;2018;2021;ER-21-21;RUP;ER;ER;rapalobos;norte;3;NO;0;1;0;1.05;1.53;-0.074727389;-1.85072484;173;100;69;33.73;380;1;27;26;502.36;4;-1;EF_vqQkun8R
1;M;B;2018;2022;ER-22-22;RUP;ER;ER;rapalobos;norte;4;SI;1;1;0;1.17;1.53;0.251126434;-1.85072484;173;100;69;33.73;380;1;27;26;502.36;4;0;EF_vqQkun8R
2;M;B;2018;2023;ER-23-23;RUP;ER;ER;rapalobos;norte;5;SI;1;1;0;NA;1.53;NA;-1.85072484;173;100;69;33.73;380;1;27;26;502.36;4;1;EF_vqQkun8R
1;M;B;2018;2023;ECI-12-23;RVJ;ECI;ECI;cald;norte;5;SI;1;1;0;NA;1.53;NA;-1.85072484;154;73;55;35.34;420;5;24;33;997.14;5;0;EF_my4oGtq3
2;H;B;2018;2023;EL-9-23;RT8;EL;EL;rapalobos;norte;5;SI;1;0;0;NA;1.53;NA;-1.85072484;203;119;95;36.38;490;2;32;38;921.52;5;0;EF_S93knDvB
1;M;B;2019;2023;EN-24-23;RTJ;EN;EN;norte;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;193;112;88;34.49;405;0;30;11;452.12;4;0;EF_sfHBi3PX
2;M;B;2019;2022;EN-11-22;RTL;EN;EN;norte;norte;3;SI;1;1;0;1.17;1.98;0.251126434;-1.910949707;188;108;88;36.48;425;0;29;11;376.49;3;0;EF_QZkzkppm
0;H;N;2019;2023;EN-12-23;RX2;EN;EN;norte;norte;4;NO;0;0;1;NA;1.98;NA;-1.910949707;148;67;44;36.19;390;0;23;17;9.7;4;0;EF_5kV8G7pf
1;H;B;2019;2023;EN-6-23;RX3;EN;EN;norte;norte;4;SI;1;0;0;NA;1.98;NA;-1.910949707;204;118;95;36.45;495;2;32;11;933.71;4;0;EF_2KEMPmyQ
2;H;B;2019;2021;ER-17-21;RTU;ER;ER;rapalobos;norte;2;SI;1;0;0;1.05;1.98;-0.074727389;-1.910949707;210;127;97;35.49;455;9;33;8;2777.73;2;0;EF_6b9CrooN
0;M;B;2019;2022;EN-4-22;RTR;EN;EN;norte;norte;3;NO;0;1;0;1.17;1.98;0.251126434;-1.910949707;189;110;82;36.74;455;2;29;12;280.57;3;0;EF_eD7jQpwi
2;H;B;2019;2022;EN-25-22;RoX7;EN;EN;norte;norte;3;SI;1;0;0;1.17;1.98;0.251126434;-1.910949707;198;116;88;34.02;510;4;31;12;1168.27;3.5;-0.5;EF_8pt4o4Ff
2;H;B;2019;2023;EN-8-23;RX7;EN;EN;norte;norte;4;SI;1;0;0;NA;1.98;NA;-1.910949707;198;116;88;34.02;510;4;31;12;1168.27;3.5;0.5;EF_8pt4o4Ff
0;H;B;2019;2022;ECE-3-22;RXR;ECE;ECE;cald;norte;3;NO;0;0;0;1.17;1.98;0.251126434;-1.910949707;202;119;90;35.45;490;6;31;14;1546.28;3;0;EF_g5ZrbaUn
0;H;B;2019;2021;ECI-3-21;RXT;ECI;ECI;cald;norte;2;NO;0;0;0;1.05;1.98;-0.074727389;-1.910949707;210;122;90;35.66;465;5;33;14;593.82;2;0;EF_DptXABuZ
1;H;B;2019;2022;ECE-7-22;RXU;ECE;ECE;cald;norte;3;SI;1;0;0;1.17;1.98;0.251126434;-1.910949707;173;88;61;36.37;445;5;27;14;1954.01;3;0;EF_nufCd2bM
1;H;B;2019;2023;EN-24-23;AM56;EN;EN;norte;norte;4;SI;1;0;0;NA;1.98;NA;-1.910949707;163;84;59;35.26;470;3;25;18;3036.77;4;0;EF_2FSoxzKq
1;M;B;2019;2022;EA-4-22;AM02;EA;EA;rapalobos;norte;3;SI;1;1;0;1.17;1.98;0.251126434;-1.910949707;202;124;95;34.91;400;1;31;17;256.77;3.5;-0.5;EF_qkcw3Cfc
2;M;B;2019;2023;EA-3-23;AM02;EA;EA;rapalobos;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;202;124;95;34.91;400;1;31;17;256.77;3.5;0.5;EF_qkcw3Cfc
2;M;B;2019;2023;EL-9-23;AM09;EL;EL;rapalobos;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;216;120;100;35.2;400;16;34;18;403.97;4;0;EF_dTmuYULt
0;H;B;2019;2021;EN-3-21;AM0C;EN;EN;norte;norte;2;NO;0;0;0;1.05;1.98;-0.074727389;-1.910949707;126;51;34;33.24;305;3;19;33;1912.11;2;0;EF_6XGC5hJU
2;H;B;2019;2023;ECE-3-23;AM0P;ECE;ECE;cald;norte;4;SI;1;0;0;NA;1.98;NA;-1.910949707;159;76;53;34.69;355;4;24;24;2306.59;4;0;EF_xvLngvdp
1;M;B;2019;2023;EL-5-23;AM0T;EL;EL;rapalobos;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;211;123;102;35.14;395;2;33;20;420.21;4;0;EF_Kzqz2a5F
0;M;B;2019;2021;ECEC-2-21;AM0U;ECEC;ECE;cald;norte;2;NO;0;NA;0;1.05;1.98;-0.074727389;-1.910949707;211;122;98;36.74;400;4;33;20;1102.2;3;-1;EF_jxUrRVow
1;M;B;2019;2022;ECEC-2-22;Am0U;ECEC;ECE;cald;norte;3;SI;1;1;0;1.17;1.98;0.251126434;-1.910949707;211;122;98;36.74;400;4;33;20;1102.2;3;0;EF_jxUrRVow
0;M;B;2019;2023;ECEC-2-23;AM0U;ECEC;ECE;cald;norte;4;NO;0;1;0;NA;1.98;NA;-1.910949707;211;122;98;36.74;400;4;33;20;1102.2;3;1;EF_jxUrRVow
0;M;B;2019;2021;EN-3-21;AM0W;EN;EN;norte;norte;2;NO;0;1;0;1.05;1.98;-0.074727389;-1.910949707;182;105;84;35.04;385;4;28;24;2028.32;2;0;EF_RnaiTgQ6
0;M;B;2019;2022;ECE-2-22;AM18;ECE;ECE;cald;norte;3;NO;0;1;0;1.17;1.98;0.251126434;-1.910949707;162;87;67;36.15;350;6;25;29;255.89;3;0;EF_98hwDC9v
1;M;B;2019;2022;ECE-7-22;AM1N;ECE;ECE;cald;norte;3;SI;1;1;0;1.17;1.98;0.251126434;-1.910949707;187;112;85;35.59;410;3;29;21;259.14;3.5;-0.5;EF_fqV6huz4
1;M;B;2019;2023;ECE-4-23;AM1N;ECE;ECE;cald;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;187;112;85;35.59;410;3;29;21;259.14;3.5;0.5;EF_fqV6huz4
0;M;B;2019;2022;EN-15-22;AM22;EN;EN;norte;norte;3;NO;0;1;0;1.17;1.98;0.251126434;-1.910949707;153;80;50;34.9;250;0;23;23;1821.45;3.5;-0.5;EF_Hsei4iQQ
0;M;B;2019;2023;EN-20-23;AM22;EN;EN;norte;norte;4;NO;0;1;0;NA;1.98;NA;-1.910949707;153;80;50;34.9;250;0;23;23;1821.45;3.5;0.5;EF_Hsei4iQQ
0;M;B;2019;2021;ER-10-21;AM25;ER;ER;rapalobos;norte;2;NO;0;1;0;1.05;1.98;-0.074727389;-1.910949707;197;122;95;33.86;325;2;31;24;32.66;3.333333333;-1.333333333;EF_behcnnPh
1;M;B;2019;2023;ER-9-23;AM25;ER;ER;rapalobos;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;197;122;95;33.86;325;2;31;24;32.66;3.333333333;0.666666667;EF_behcnnPh
2;M;B;2019;2023;ER-21-23;AM25;ER;ER;rapalobos;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;197;122;95;33.86;325;2;31;24;32.66;3.333333333;0.666666667;EF_behcnnPh
1;H;B;2019;2022;EA-2-22;AM2P;EA;EA;rapalobos;norte;3;SI;1;0;0;1.17;1.98;0.251126434;-1.910949707;213;134;105;36.52;405;1;33;22;861.93;3;0;EF_8WDYxe8f
1;H;N;2019;2022;EA-4-22;AM2T;EA;EA;rapalobos;norte;3;SI;1;0;1;1.17;1.98;0.251126434;-1.910949707;190;109;83;36.17;395;2;30;25;589.09;3.5;-0.5;EF_8BxkbjBD
2;H;N;2019;2023;EA-3-23;AM2T;EA;EA;rapalobos;norte;4;SI;1;0;1;NA;1.98;NA;-1.910949707;190;109;83;36.17;395;2;30;25;589.09;3.5;0.5;EF_8BxkbjBD
0;M;B;2019;2022;EA-3-22;AM31;EA;EA;rapalobos;norte;3;NO;0;1;0;1.17;1.98;0.251126434;-1.910949707;150;80;53;34.73;285;0;23;25;635.25;3.5;-0.5;EF_jrArSVAP
1;M;B;2019;2023;EA-2-23;AM31;EA;EA;rapalobos;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;150;80;53;34.73;285;0;23;25;635.25;3.5;0.5;EF_jrArSVAP
1;M;B;2019;2022;EN-34-22;AM38;EN;EN;norte;norte;3;SI;1;1;0;1.17;1.98;0.251126434;-1.910949707;156;77;61;33.57;315;5;24;32;2324.52;3;0;EF_n47k4ueJ
1;M;B;2019;2023;EL-7-23;AM3R;EL;EL;rapalobos;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;196;107;91;35.43;405;6;30;26;785.96;4;0;EF_PGDkpCKX
1;M;N;2019;2021;EN-5-21;AM3X;EN;EN;norte;norte;2;SI;1;1;1;1.05;1.98;-0.074727389;-1.910949707;221;138;108;33.94;415;0;35;22;1606.74;3;-1;EF_iDgMboko
2;M;N;2019;2022;EN-28-22;AM3X;EN;EN;norte;norte;3;SI;1;1;1;1.17;1.98;0.251126434;-1.910949707;221;138;108;33.94;415;0;35;22;1606.74;3;0;EF_iDgMboko
2;M;N;2019;2023;EN-7-23;AM3X;EN;EN;norte;norte;4;SI;1;1;1;NA;1.98;NA;-1.910949707;221;138;108;33.94;415;0;35;22;1606.74;3;1;EF_iDgMboko
2;H;B;NA;2022;EN-11-22;AM40;EN;EN;norte;norte;NA;SI;1;0;0;1.17;NA;0.251126434;NA;NA;NA;NA;NA;NA;NA;NA;29;NA;NA;NA;EF_fAijkdhK
0;M;B;2019;2023;ECI-7-23;AM4U;ECI;ECI;cald;norte;4;NO;0;1;0;NA;1.98;NA;-1.910949707;161;85;63;33.53;335;1;25;29;709.15;4;0;EF_gLnW3aWi
2;H;B;2019;2022;ECE-1-22;AM4X;ECE;ECE;cald;norte;3;SI;1;0;0;1.17;1.98;0.251126434;-1.910949707;189;105;73;34.66;435;4;29;29;1531.67;3;0;EF_Wrasvck6
1;H;B;2019;2022;ECI-8-22;AM52;ECI;ECI;cald;norte;3;SI;1;0;0;1.17;1.98;0.251126434;-1.910949707;234;154;118;35.79;475;4;37;20;305.09;3.5;-0.5;EF_LcidikFd
1;H;B;2019;2023;ECI-12-23;AM52;ECI;ECI;cald;norte;4;SI;1;0;0;NA;1.98;NA;-1.910949707;234;154;118;35.79;475;4;37;20;305.09;3.5;0.5;EF_LcidikFd
0;M;N;2019;2022;ECI-9-22;AM57;ECI;ECI;cald;norte;3;NO;0;1;1;1.17;1.98;0.251126434;-1.910949707;224;142;110;34.73;430;16;35;23;184.5;3.5;-0.5;EF_o5HKBc9f
0;M;N;2019;2023;ECI-16-23;AM57;ECI;ECI;cald;norte;4;NO;0;1;1;NA;1.98;NA;-1.910949707;224;142;110;34.73;430;16;35;23;184.5;3.5;0.5;EF_o5HKBc9f
1;M;B;2019;2023;EN-6-23;AM5C;EN;EN;norte;norte;4;SI;1;1;0;NA;1.98;NA;-1.910949707;151;76;54;33.62;330;4;23;34;1395.84;4;0;EF_sJeCPrkt
0;H;B;2019;2021;EN-6-21;AM5M;EN;EN;norte;norte;2;NO;0;0;0;1.05;1.98;-0.074727389;-1.910949707;190;114;90;34.01;470;4;29;30;1973.62;2;0;EF_nqn3GQxQ
1;M;N;2019;2023;ECE-13-23;AM69;ECE;ECE;cald;norte;4;SI;1;1;1;NA;1.98;NA;-1.910949707;184;108;76;33.62;370;2;29;27;213.24;4;0;EF_cqcqXdTH
0;H;B;2019;2023;ECEC-2-23;AM6C;ECEC;ECE;cald;norte;4;NO;0;0;0;NA;1.98;NA;-1.910949707;169;89;66;34.03;380;3;26;34;1844.3;4;0;EF_NZGjUV2Y
1;H;B;2020;2023;EL-11-23;AM6L;EL;EL;rapalobos;norte;3;SI;1;0;0;NA;1.83;NA;-1.075666206;159;67;51;36.92;395;0;24;11;752.99;3;0;EF_hqAGjBSS
1;H;B;2020;2023;EL-7-23;AM82;EL;EL;rapalobos;norte;3;SI;1;0;0;NA;1.83;NA;-1.075666206;194;119;88;34.75;300;2;30;19;798.98;3;0;EF_vFVLLEMd
1;M;B;2020;2023;EL-11-23;AM97;EL;EL;rapalobos;norte;3;SI;1;1;0;NA;1.83;NA;-1.075666206;194;122;91;35.99;245;1;30;20;535.35;3;0;EF_ErrjNohz
2;M;B;2020;2022;EN-25-22;AmL9;EN;EN;norte;norte;2;SI;1;1;0;1.17;1.83;0.251126434;-1.075666206;271;178;140;34.97;395;2;40;22;145.97;2.5;-0.5;EF_Y23VH3iu
2;M;B;2020;2023;EN-8-23;AML9;EN;EN;norte;norte;3;SI;1;1;0;NA;1.83;NA;-1.075666206;271;178;140;34.97;395;2;40;22;145.97;2.5;0.5;EF_Y23VH3iu
3;M;B;NA;2013;ECE-15-13;MetAzAzAz;ECE;ECE;cald;norte;NA;SI;1;1;0;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;M;B;NA;2017;ECE-25-17;MetAzRoAz;ECE;ECE;cald;norte;NA;SI;1;1;0;2.12;NA;-3.232740274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
